country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count
Brazil,BRA,America,212559409,cases,391841,2021-8,338.865997,10587001
Brazil,BRA,America,212559409,cases,464664,2021-9,402.949005,11051665
Brazil,BRA,America,212559409,cases,467944,2021-10,438.752014,11519609
Brazil,BRA,America,212559409,cases,527917,2021-11,468.509003,12047526
Brazil,BRA,America,212559409,cases,526089,2021-12,495.864014,12573615
Brazil,BRA,America,212559409,cases,439986,2021-13,454.496002,13013601
Brazil,BRA,America,212559409,cases,504207,2021-14,444.201996,13517808
Brazil,BRA,America,212559409,cases,455887,2021-15,451.683014,13973695
Brazil,BRA,America,212559409,deaths,0,2020-1,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-2,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-3,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-4,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-5,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-6,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-7,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-8,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-9,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-10,0.000000,0
Brazil,BRA,America,212559409,deaths,0,2020-11,0.000000,0
Brazil,BRA,America,212559409,deaths,25,2020-12,0.118000,25
Brazil,BRA,America,212559409,deaths,111,2020-13,0.640000,136
Brazil,BRA,America,212559409,deaths,350,2020-14,2.169000,486
Brazil,BRA,America,212559409,deaths,737,2020-15,5.114000,1223
Brazil,BRA,America,212559409,deaths,1239,2020-16,9.296000,2462
Brazil,BRA,America,212559409,deaths,1743,2020-17,14.029000,4205
Brazil,BRA,America,212559409,deaths,2820,2020-18,21.466999,7025
Brazil,BRA,America,212559409,deaths,4098,2020-19,32.546001,11123
Brazil,BRA,America,212559409,deaths,4995,2020-20,42.778999,16118
Brazil,BRA,America,212559409,deaths,6548,2020-21,54.305000,22666
Brazil,BRA,America,212559409,deaths,6648,2020-22,62.081001,29314
Brazil,BRA,America,212559409,deaths,7141,2020-23,64.871002,36455
Brazil,BRA,America,212559409,deaths,6877,2020-24,65.948997,43332
Brazil,BRA,America,212559409,deaths,7285,2020-25,66.625999,50617
Brazil,BRA,America,212559409,deaths,7005,2020-26,67.227997,57622
Brazil,BRA,America,212559409,deaths,7245,2020-27,67.040001,64867
Brazil,BRA,America,212559409,deaths,7233,2020-28,68.112999,72100
Brazil,BRA,America,212559409,deaths,7388,2020-29,68.785004,79488
Brazil,BRA,America,212559409,deaths,7516,2020-30,70.116997,87004
Brazil,BRA,America,212559409,deaths,7100,2020-31,68.762001,94104
Brazil,BRA,America,212559409,deaths,6945,2020-32,66.075996,101049
Brazil,BRA,America,212559409,deaths,6803,2020-33,64.678001,107852
Brazil,BRA,America,212559409,deaths,6892,2020-34,64.429001,114744
Brazil,BRA,America,212559409,deaths,6084,2020-35,61.046001,120828
Brazil,BRA,America,212559409,deaths,5822,2020-36,56.013000,126650
Brazil,BRA,America,212559409,deaths,4975,2020-37,50.794998,131625
Brazil,BRA,America,212559409,deaths,5270,2020-38,48.198002,136895
Brazil,BRA,America,212559409,deaths,4846,2020-39,47.591000,141741
Brazil,BRA,America,212559409,deaths,4611,2020-40,44.491001,146352
Brazil,BRA,America,212559409,deaths,4136,2020-41,41.151001,150488
Brazil,BRA,America,212559409,deaths,3417,2020-42,35.534000,153905
Brazil,BRA,America,212559409,deaths,3229,2020-43,31.267000,157134
Brazil,BRA,America,212559409,deaths,2940,2020-44,29.021999,160074
Brazil,BRA,America,212559409,deaths,2323,2020-45,24.760000,162397
Brazil,BRA,America,212559409,deaths,3401,2020-46,26.929001,165798
Brazil,BRA,America,212559409,deaths,3385,2020-47,31.924999,169183
Brazil,BRA,America,212559409,deaths,3650,2020-48,33.097000,172833
Brazil,BRA,America,212559409,deaths,4108,2020-49,36.498001,176941
Brazil,BRA,America,212559409,deaths,4461,2020-50,40.313000,181402
Brazil,BRA,America,212559409,deaths,5889,2020-51,48.692001,187291
Brazil,BRA,America,212559409,deaths,3848,2020-52,45.807999,191139
Brazil,BRA,America,212559409,deaths,4879,2020-53,41.056999,196018
Brazil,BRA,America,212559409,deaths,7562,2021-1,58.529999,203580
Brazil,BRA,America,212559409,deaths,6719,2021-2,67.185997,210299
Brazil,BRA,America,212559409,deaths,7365,2021-3,66.259003,217664
Brazil,BRA,America,212559409,deaths,7435,2021-4,69.627998,225099
Brazil,BRA,America,212559409,deaths,7071,2021-5,68.244003,232170
Brazil,BRA,America,212559409,deaths,7603,2021-6,69.035004,239773
Brazil,BRA,America,212559409,deaths,7370,2021-7,70.441002,247143
Brazil,BRA,America,212559409,deaths,8577,2021-8,75.024002,255720
Brazil,BRA,America,212559409,deaths,10678,2021-9,90.585999,266398
Brazil,BRA,America,212559409,deaths,12888,2021-10,110.867996,279286
Brazil,BRA,America,212559409,deaths,16139,2021-11,136.559006,295425
Brazil,BRA,America,212559409,deaths,18441,2021-12,162.684006,313866
Brazil,BRA,America,212559409,deaths,18886,2021-13,175.606995,332752
Brazil,BRA,America,212559409,deaths,21865,2021-14,191.716003,354617
Brazil,BRA,America,212559409,deaths,20065,2021-15,197.261993,374682
China,CHN,Asia,1439323774,cases,59,2020-1,0.000000,59
China,CHN,Asia,1439323774,cases,0,2020-2,0.004000,59
China,CHN,Asia,1439323774,cases,176,2020-3,0.012000,235
China,CHN,Asia,1439323774,cases,2540,2020-4,0.189000,2775
China,CHN,Asia,1439323774,cases,14436,2020-5,1.179000,17211
China,CHN,Asia,1439323774,cases,22995,2020-6,2.601000,40206
China,CHN,Asia,1439323774,cases,30412,2020-7,3.711000,70618
China,CHN,Asia,1439323774,cases,6616,2020-8,2.573000,77234
China,CHN,Asia,1439323774,cases,2900,2020-9,0.661000,80134
China,CHN,Asia,1439323774,cases,725,2020-10,0.252000,80859
China,CHN,Asia,1439323774,cases,161,2020-11,0.062000,81020
China,CHN,Asia,1439323774,cases,464,2020-12,0.043000,81484
China,CHN,Asia,1439323774,cases,673,2020-13,0.079000,82157
China,CHN,Asia,1439323774,cases,485,2020-14,0.080000,82642
China,CHN,Asia,1439323774,cases,567,2020-15,0.073000,83209
China,CHN,Asia,1439323774,cases,608,2020-16,0.082000,83817
China,CHN,Asia,1439323774,cases,95,2020-17,0.049000,83912
China,CHN,Asia,1439323774,cases,52,2020-18,0.010000,83964
China,CHN,Asia,1439323774,cases,46,2020-19,0.007000,84010
China,CHN,Asia,1439323774,cases,44,2020-20,0.006000,84054
China,CHN,Asia,1439323774,cases,41,2020-21,0.006000,84095
China,CHN,Asia,1439323774,cases,52,2020-22,0.006000,84147
China,CHN,Asia,1439323774,cases,44,2020-23,0.007000,84191
China,CHN,Asia,1439323774,cases,144,2020-24,0.013000,84335
China,CHN,Asia,1439323774,cases,237,2020-25,0.026000,84572
China,CHN,Asia,1439323774,cases,185,2020-26,0.029000,84757
China,CHN,Asia,1439323774,cases,114,2020-27,0.021000,84871
China,CHN,Asia,1439323774,cases,246,2020-28,0.025000,85117
China,CHN,Asia,1439323774,cases,496,2020-29,0.052000,85613
China,CHN,Asia,1439323774,cases,957,2020-30,0.101000,86570
China,CHN,Asia,1439323774,cases,1415,2020-31,0.165000,87985
China,CHN,Asia,1439323774,cases,808,2020-32,0.154000,88793
China,CHN,Asia,1439323774,cases,582,2020-33,0.097000,89375
China,CHN,Asia,1439323774,cases,320,2020-34,0.063000,89695
China,CHN,Asia,1439323774,cases,200,2020-35,0.036000,89895
China,CHN,Asia,1439323774,cases,163,2020-36,0.025000,90058
China,CHN,Asia,1439323774,cases,139,2020-37,0.021000,90197
China,CHN,Asia,1439323774,cases,172,2020-38,0.022000,90369
China,CHN,Asia,1439323774,cases,114,2020-39,0.020000,90483
China,CHN,Asia,1439323774,cases,146,2020-40,0.018000,90629
China,CHN,Asia,1439323774,cases,183,2020-41,0.023000,90812
China,CHN,Asia,1439323774,cases,160,2020-42,0.024000,90972
China,CHN,Asia,1439323774,cases,179,2020-43,0.024000,91151
China,CHN,Asia,1439323774,cases,196,2020-44,0.026000,91347
China,CHN,Asia,1439323774,cases,213,2020-45,0.028000,91560
China,CHN,Asia,1439323774,cases,76,2020-46,0.020000,91636
China,CHN,Asia,1439323774,cases,95,2020-47,0.012000,91731
China,CHN,Asia,1439323774,cases,83,2020-48,0.012000,91814
China,CHN,Asia,1439323774,cases,104,2020-49,0.013000,91918
China,CHN,Asia,1439323774,cases,103,2020-50,0.014000,92021
China,CHN,Asia,1439323774,cases,3029,2020-51,0.218000,95050
China,CHN,Asia,1439323774,cases,245,2020-52,0.227000,95295
China,CHN,Asia,1439323774,cases,918,2020-53,0.081000,96213
China,CHN,Asia,1439323774,cases,611,2021-1,0.106000,96824
China,CHN,Asia,1439323774,cases,1115,2021-2,0.120000,97939
China,CHN,Asia,1439323774,cases,1308,2021-3,0.168000,99247
China,CHN,Asia,1439323774,cases,816,2021-4,0.148000,100063
China,CHN,Asia,1439323774,cases,325,2021-5,0.079000,100388
China,CHN,Asia,1439323774,cases,211,2021-6,0.037000,100599
China,CHN,Asia,1439323774,cases,175,2021-7,0.027000,100774
China,CHN,Asia,1439323774,cases,191,2021-8,0.025000,100965
China,CHN,Asia,1439323774,cases,167,2021-9,0.025000,101132
China,CHN,Asia,1439323774,cases,241,2021-10,0.028000,101373
China,CHN,Asia,1439323774,cases,178,2021-11,0.029000,101551
China,CHN,Asia,1439323774,cases,125,2021-12,0.021000,101676
China,CHN,Asia,1439323774,cases,184,2021-13,0.021000,101860
China,CHN,Asia,1439323774,cases,196,2021-14,0.026000,102056
China,CHN,Asia,1439323774,cases,186,2021-15,0.027000,102242
China,CHN,Asia,1439323774,deaths,0,2020-1,0.000000,0
China,CHN,Asia,1439323774,deaths,1,2020-2,0.001000,1
China,CHN,Asia,1439323774,deaths,2,2020-3,0.002000,3
China,CHN,Asia,1439323774,deaths,78,2020-4,0.056000,81
China,CHN,Asia,1439323774,deaths,280,2020-5,0.249000,361
China,CHN,Asia,1439323774,deaths,548,2020-6,0.575000,909
China,CHN,Asia,1439323774,deaths,862,2020-7,0.980000,1771
China,CHN,Asia,1439323774,deaths,824,2020-8,1.171000,2595
China,CHN,Asia,1439323774,deaths,319,2020-9,0.794000,2914
China,CHN,Asia,1439323774,deaths,208,2020-10,0.366000,3122
China,CHN,Asia,1439323774,deaths,94,2020-11,0.210000,3216
China,CHN,Asia,1439323774,deaths,58,2020-12,0.106000,3274
China,CHN,Asia,1439323774,deaths,32,2020-13,0.063000,3306
China,CHN,Asia,1439323774,deaths,29,2020-14,0.042000,3335
China,CHN,Asia,1439323774,deaths,10,2020-15,0.027000,3345
China,CHN,Asia,1439323774,deaths,1291,2020-16,0.904000,4636
China,CHN,Asia,1439323774,deaths,1,2020-17,0.898000,4637
China,CHN,Asia,1439323774,deaths,0,2020-18,0.001000,4637
China,CHN,Asia,1439323774,deaths,0,2020-19,0.000000,4637
China,CHN,Asia,1439323774,deaths,1,2020-20,0.001000,4638
China,CHN,Asia,1439323774,deaths,0,2020-21,0.001000,4638
China,CHN,Asia,1439323774,deaths,0,2020-22,0.000000,4638
China,CHN,Asia,1439323774,deaths,0,2020-23,0.000000,4638
China,CHN,Asia,1439323774,deaths,0,2020-24,0.000000,4638
China,CHN,Asia,1439323774,deaths,1,2020-25,0.001000,4639
China,CHN,Asia,1439323774,deaths,2,2020-26,0.002000,4641
China,CHN,Asia,1439323774,deaths,0,2020-27,0.001000,4641
China,CHN,Asia,1439323774,deaths,0,2020-28,0.000000,4641
China,CHN,Asia,1439323774,deaths,5,2020-29,0.003000,4646
China,CHN,Asia,1439323774,deaths,6,2020-30,0.008000,4652
China,CHN,Asia,1439323774,deaths,17,2020-31,0.016000,4669
China,CHN,Asia,1439323774,deaths,17,2020-32,0.024000,4686
China,CHN,Asia,1439323774,deaths,17,2020-33,0.024000,4703
China,CHN,Asia,1439323774,deaths,8,2020-34,0.017000,4711
China,CHN,Asia,1439323774,deaths,11,2020-35,0.013000,4722
China,CHN,Asia,1439323774,deaths,8,2020-36,0.013000,4730
China,CHN,Asia,1439323774,deaths,4,2020-37,0.008000,4734
China,CHN,Asia,1439323774,deaths,3,2020-38,0.005000,4737
China,CHN,Asia,1439323774,deaths,2,2020-39,0.003000,4739
China,CHN,Asia,1439323774,deaths,0,2020-40,0.001000,4739
China,CHN,Asia,1439323774,deaths,0,2020-41,0.000000,4739
China,CHN,Asia,1439323774,deaths,0,2020-42,0.000000,4739
China,CHN,Asia,1439323774,deaths,0,2020-43,0.000000,4739
China,CHN,Asia,1439323774,deaths,0,2020-44,0.000000,4739
China,CHN,Asia,1439323774,deaths,0,2020-45,0.000000,4739
China,CHN,Asia,1439323774,deaths,0,2020-46,0.000000,4739
China,CHN,Asia,1439323774,deaths,0,2020-47,0.000000,4739
China,CHN,Asia,1439323774,deaths,0,2020-48,0.000000,4739
China,CHN,Asia,1439323774,deaths,0,2020-49,0.000000,4739
China,CHN,Asia,1439323774,deaths,0,2020-50,0.000000,4739
China,CHN,Asia,1439323774,deaths,25,2020-51,0.017000,4764
China,CHN,Asia,1439323774,deaths,7,2020-52,0.022000,4771
China,CHN,Asia,1439323774,deaths,14,2020-53,0.015000,4785
China,CHN,Asia,1439323774,deaths,2,2021-1,0.011000,4787
China,CHN,Asia,1439323774,deaths,10,2021-2,0.008000,4797
China,CHN,Asia,1439323774,deaths,7,2021-3,0.012000,4804
China,CHN,Asia,1439323774,deaths,13,2021-4,0.014000,4817
China,CHN,Asia,1439323774,deaths,5,2021-5,0.013000,4822
China,CHN,Asia,1439323774,deaths,7,2021-6,0.008000,4829
China,CHN,Asia,1439323774,deaths,4,2021-7,0.008000,4833
China,CHN,Asia,1439323774,deaths,2,2021-8,0.004000,4835
China,CHN,Asia,1439323774,deaths,3,2021-9,0.003000,4838
China,CHN,Asia,1439323774,deaths,1,2021-10,0.003000,4839
China,CHN,Asia,1439323774,deaths,0,2021-11,0.001000,4839
China,CHN,Asia,1439323774,deaths,2,2021-12,0.001000,4841
China,CHN,Asia,1439323774,deaths,0,2021-13,0.001000,4841
China,CHN,Asia,1439323774,deaths,2,2021-14,0.001000,4843
China,CHN,Asia,1439323774,deaths,2,2021-15,0.003000,4845
France,FRA,Europe,67320216,cases,0,2020-1,0.000000,0
France,FRA,Europe,67320216,cases,0,2020-2,0.000000,0
France,FRA,Europe,67320216,cases,0,2020-3,0.000000,0
France,FRA,Europe,67320216,cases,3,2020-4,0.004000,3
France,FRA,Europe,67320216,cases,3,2020-5,0.009000,6
France,FRA,Europe,67320216,cases,5,2020-6,0.012000,11
France,FRA,Europe,67320216,cases,1,2020-7,0.009000,12
France,FRA,Europe,67320216,cases,0,2020-8,0.001000,12
France,FRA,Europe,67320216,cases,118,2020-9,0.175000,130
France,FRA,Europe,67320216,cases,996,2020-10,1.655000,1126
France,FRA,Europe,67320216,cases,4297,2020-11,7.862000,5423
France,FRA,Europe,67320216,cases,10595,2020-12,22.121000,16018
France,FRA,Europe,67320216,cases,24156,2020-13,51.619999,40174
France,FRA,Europe,67320216,cases,30304,2020-14,80.897003,70478
France,FRA,Europe,67320216,cases,24925,2020-15,82.039001,95403
France,FRA,Europe,67320216,cases,17203,2020-16,62.578999,112606
France,FRA,Europe,67320216,cases,11969,2020-17,43.333000,124575
France,FRA,Europe,67320216,cases,6712,2020-18,27.749001,131287
France,FRA,Europe,67320216,cases,7776,2020-19,21.521000,139063
France,FRA,Europe,67320216,cases,3348,2020-20,16.524000,142411
France,FRA,Europe,67320216,cases,2510,2020-21,8.702000,144921
France,FRA,Europe,67320216,cases,6832,2020-22,13.877000,151753
France,FRA,Europe,67320216,cases,2224,2020-23,13.452000,153977
France,FRA,Europe,67320216,cases,3243,2020-24,8.121000,157220
France,FRA,Europe,67320216,cases,3157,2020-25,9.507000,160377
France,FRA,Europe,67320216,cases,2559,2020-26,8.491000,162936
France,FRA,Europe,67320216,cases,4024,2020-27,9.779000,166960
France,FRA,Europe,67320216,cases,3792,2020-28,11.610000,170752
France,FRA,Europe,67320216,cases,3922,2020-29,11.459000,174674
France,FRA,Europe,67320216,cases,5854,2020-30,14.522000,180528
France,FRA,Europe,67320216,cases,7391,2020-31,19.674999,187919
France,FRA,Europe,67320216,cases,10002,2020-32,25.836000,197921
France,FRA,Europe,67320216,cases,20615,2020-33,45.480000,218536
France,FRA,Europe,67320216,cases,24363,2020-34,66.811996,242899
France,FRA,Europe,67320216,cases,35044,2020-35,88.245003,277943
France,FRA,Europe,67320216,cases,46834,2020-36,121.625000,324777
France,FRA,Europe,67320216,cases,56317,2020-37,153.223999,381094
France,FRA,Europe,67320216,cases,72669,2020-38,191.600998,453763
France,FRA,Europe,67320216,cases,84806,2020-39,233.919006,538569
France,FRA,Europe,67320216,cases,80601,2020-40,245.701996,619170
France,FRA,Europe,67320216,cases,115804,2020-41,291.747009,734974
France,FRA,Europe,67320216,cases,162060,2020-42,412.750000,897034
France,FRA,Europe,67320216,cases,241473,2020-43,599.422974,1138507
France,FRA,Europe,67320216,cases,275408,2020-44,767.794983,1413915
France,FRA,Europe,67320216,cases,373409,2020-45,963.776978,1787324
France,FRA,Europe,67320216,cases,194503,2020-46,843.598022,1981827
France,FRA,Europe,67320216,cases,158381,2020-47,524.187012,2140208
France,FRA,Europe,67320216,cases,78275,2020-48,351.537994,2218483
France,FRA,Europe,67320216,cases,74014,2020-49,226.216003,2292497
France,FRA,Europe,67320216,cases,84355,2020-50,235.246994,2376852
France,FRA,Europe,67320216,cases,96502,2020-51,268.652008,2473354
France,FRA,Europe,67320216,cases,89292,2020-52,275.984985,2562646
France,FRA,Europe,67320216,cases,93082,2020-53,270.904999,2655728
France,FRA,Europe,67320216,cases,127528,2021-1,327.701996,2783256
France,FRA,Europe,67320216,cases,127733,2021-2,379.174011,2910989
France,FRA,Europe,67320216,cases,142628,2021-3,401.604004,3053617
France,FRA,Europe,67320216,cases,143497,2021-4,425.020996,3197114
France,FRA,Europe,67320216,cases,139934,2021-5,421.019012,3337048
France,FRA,Europe,67320216,cases,128115,2021-6,398.170013,3465163
France,FRA,Europe,67320216,cases,140018,2021-7,398.295013,3605181
France,FRA,Europe,67320216,cases,150787,2021-8,431.972992,3755968
France,FRA,Europe,67320216,cases,148265,2021-9,444.222992,3904233
France,FRA,Europe,67320216,cases,167429,2021-10,468.944000,4071662
France,FRA,Europe,67320216,cases,210941,2021-11,562.044983,4282603
France,FRA,Europe,67320216,cases,262986,2021-12,703.989014,4545589
France,FRA,Europe,67320216,cases,276881,2021-13,801.939026,4822470
France,FRA,Europe,67320216,cases,236210,2021-14,762.164978,5058680
France,FRA,Europe,67320216,cases,230846,2021-15,693.783020,5289526
France,FRA,Europe,67320216,deaths,0,2020-1,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-2,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-3,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-4,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-5,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-6,0.000000,0
France,FRA,Europe,67320216,deaths,1,2020-7,0.015000,1
France,FRA,Europe,67320216,deaths,0,2020-8,0.015000,1
France,FRA,Europe,67320216,deaths,1,2020-9,0.015000,2
France,FRA,Europe,67320216,deaths,17,2020-10,0.267000,19
France,FRA,Europe,67320216,deaths,108,2020-11,1.857000,127
France,FRA,Europe,67320216,deaths,547,2020-12,9.730000,674
France,FRA,Europe,67320216,deaths,1932,2020-13,36.824001,2606
France,FRA,Europe,67320216,deaths,5472,2020-14,109.982002,8078
France,FRA,Europe,67320216,deaths,6315,2020-15,175.089005,14393
France,FRA,Europe,67320216,deaths,5325,2020-16,172.904999,19718
France,FRA,Europe,67320216,deaths,3138,2020-17,125.712997,22856
France,FRA,Europe,67320216,deaths,2039,2020-18,76.901001,24895
France,FRA,Europe,67320216,deaths,1485,2020-19,52.347000,26380
France,FRA,Europe,67320216,deaths,1331,2020-20,41.830002,27711
France,FRA,Europe,67320216,deaths,656,2020-21,29.516001,28367
France,FRA,Europe,67320216,deaths,435,2020-22,16.205999,28802
France,FRA,Europe,67320216,deaths,353,2020-23,11.705000,29155
France,FRA,Europe,67320216,deaths,252,2020-24,8.987000,29407
France,FRA,Europe,67320216,deaths,233,2020-25,7.204000,29640
France,FRA,Europe,67320216,deaths,138,2020-26,5.511000,29778
France,FRA,Europe,67320216,deaths,115,2020-27,3.758000,29893
France,FRA,Europe,67320216,deaths,111,2020-28,3.357000,30004
France,FRA,Europe,67320216,deaths,148,2020-29,3.847000,30152
France,FRA,Europe,67320216,deaths,40,2020-30,2.793000,30192
France,FRA,Europe,67320216,deaths,73,2020-31,1.679000,30265
France,FRA,Europe,67320216,deaths,59,2020-32,1.961000,30324
France,FRA,Europe,67320216,deaths,86,2020-33,2.154000,30410
France,FRA,Europe,67320216,deaths,103,2020-34,2.807000,30513
France,FRA,Europe,67320216,deaths,93,2020-35,2.911000,30606
France,FRA,Europe,67320216,deaths,95,2020-36,2.793000,30701
France,FRA,Europe,67320216,deaths,215,2020-37,4.605000,30916
France,FRA,Europe,67320216,deaths,369,2020-38,8.675000,31285
France,FRA,Europe,67320216,deaths,442,2020-39,12.047000,31727
France,FRA,Europe,67320216,deaths,503,2020-40,14.037000,32230
France,FRA,Europe,67320216,deaths,500,2020-41,14.899000,32730
France,FRA,Europe,67320216,deaths,747,2020-42,18.523001,33477
France,FRA,Europe,67320216,deaths,1284,2020-43,30.169001,34761
France,FRA,Europe,67320216,deaths,2258,2020-44,52.613998,37019
France,FRA,Europe,67320216,deaths,3420,2020-45,84.343002,40439
France,FRA,Europe,67320216,deaths,4109,2020-46,111.838997,44548
France,FRA,Europe,67320216,deaths,4184,2020-47,123.186996,48732
France,FRA,Europe,67320216,deaths,3593,2020-48,115.523003,52325
France,FRA,Europe,67320216,deaths,2830,2020-49,95.410004,55155
France,FRA,Europe,67320216,deaths,2756,2020-50,82.976997,57911
France,FRA,Europe,67320216,deaths,2638,2020-51,80.125000,60549
France,FRA,Europe,67320216,deaths,2560,2020-52,77.212997,63109
France,FRA,Europe,67320216,deaths,1928,2020-53,66.666000,65037
France,FRA,Europe,67320216,deaths,2713,2021-1,68.939003,67750
France,FRA,Europe,67320216,deaths,2533,2021-2,77.926003,70283
France,FRA,Europe,67320216,deaths,2766,2021-3,78.712997,73049
France,FRA,Europe,67320216,deaths,3008,2021-4,85.768997,76057
France,FRA,Europe,67320216,deaths,2908,2021-5,87.878998,78965
France,FRA,Europe,67320216,deaths,2849,2021-6,85.516998,81814
France,FRA,Europe,67320216,deaths,2492,2021-7,79.336998,84306
France,FRA,Europe,67320216,deaths,2148,2021-8,68.924004,86454
France,FRA,Europe,67320216,deaths,2146,2021-9,63.785000,88600
France,FRA,Europe,67320216,deaths,1855,2021-10,59.431999,90455
France,FRA,Europe,67320216,deaths,1850,2021-11,55.035000,92305
France,FRA,Europe,67320216,deaths,2318,2021-12,61.912998,94623
France,FRA,Europe,67320216,deaths,2055,2021-13,64.958000,96678
France,FRA,Europe,67320216,deaths,2100,2021-14,61.720001,98778
France,FRA,Europe,67320216,deaths,1984,2021-15,60.665001,100762
South Africa,ZAF,Africa,59308690,cases,3,2020-10,0.000000,3
South Africa,ZAF,Africa,59308690,cases,48,2020-11,0.086000,51
South Africa,ZAF,Africa,59308690,cases,223,2020-12,0.457000,274
South Africa,ZAF,Africa,59308690,cases,1006,2020-13,2.072000,1280
